CompTotal	Education
60000.0	Bachelor's
45000.0	Bachelor's
60000.0	Bachelor's
105000.0	Less than bachelor's
75000.0	Bachelor's
105000.0	Bachelor's
127000.0	Bachelor's
110000.0	Bachelor's
240000.0	Less than bachelor's
235000.0	Bachelor's
48000.0	Master's
140000.0	Bachelor's
71000.0	Bachelor's
77500.0	Bachelor's
95000.0	Bachelor's
280000.0	PhD
143000.0	Master's
145000.0	Less than bachelor's
111000.0	Master's
72000.0	Bachelor's
125667.0	Bachelor's
83200.0	Bachelor's
90000.0	Bachelor's
180000.0	Less than bachelor's
70000.0	Master's
165000.0	Master's
80000.0	Master's
122000.0	Bachelor's
214000.0	Bachelor's
90000.0	Bachelor's
132000.0	Bachelor's
190000.0	Less than bachelor's
50000.0	Bachelor's
95472.0	Master's
200000.0	Less than bachelor's
245000.0	Bachelor's
119000.0	Bachelor's
105000.0	Master's
180000.0	Master's
210000.0	Master's
160000.0	Bachelor's
90000.0	Less than bachelor's
130000.0	Bachelor's
57000.0	Bachelor's
100000.0	Bachelor's
218500.0	Master's
145000.0	Bachelor's
45000.0	Less than bachelor's
80000.0	Bachelor's
140000.0	Bachelor's
230000.0	Less than bachelor's
167750.0	Bachelor's
130000.0	Bachelor's
170000.0	Master's
130000.0	Master's
118000.0	Master's
65000.0	Bachelor's
185000.0	Bachelor's
80000.0	Master's
160000.0	Bachelor's
120000.0	Bachelor's
93500.0	Bachelor's
95000.0	Less than bachelor's
90000.0	Bachelor's
155000.0	Master's
103787.0	Master's
68500.0	Bachelor's
130000.0	Bachelor's
85000.0	PhD
205712.0	Bachelor's
62000.0	Bachelor's
51000.0	Master's
60000.0	Bachelor's
105000.0	Master's
80000.0	Less than bachelor's
120000.0	Bachelor's
119000.0	Bachelor's
180000.0	Bachelor's
139000.0	Less than bachelor's
170000.0	Bachelor's
64000.0	Master's
79000.0	Bachelor's
110000.0	Master's
60000.0	Bachelor's
250000.0	PhD
135000.0	Bachelor's
95000.0	Master's
114000.0	Less than bachelor's
82000.0	Bachelor's
152000.0	Less than bachelor's
140000.0	Bachelor's
92000.0	Bachelor's
72000.0	Master's
72500.0	Bachelor's
100000.0	Bachelor's
86000.0	Bachelor's
310000.0	Master's
117000.0	Bachelor's
85000.0	Bachelor's
122500.0	Less than bachelor's
125000.0	Less than bachelor's
104000.0	Bachelor's
50000.0	Bachelor's
112750.0	Less than bachelor's
145000.0	Bachelor's
170000.0	Bachelor's
75000.0	Bachelor's
150000.0	Master's
176000.0	Bachelor's
78000.0	Bachelor's
90000.0	Bachelor's
91000.0	Less than bachelor's
135000.0	Master's
100000.0	Bachelor's
154000.0	PhD
35000.0	Bachelor's
69000.0	Bachelor's
80000.0	Master's
65000.0	Bachelor's
150000.0	Bachelor's
100000.0	Bachelor's
55000.0	Bachelor's
225000.0	Less than bachelor's
51000.0	Less than bachelor's
40000.0	Bachelor's
68700.0	Bachelor's
67000.0	Master's
110000.0	Bachelor's
120000.0	Bachelor's
105000.0	Bachelor's
95000.0	Bachelor's
200000.0	Bachelor's
74000.0	Bachelor's
225000.0	Master's
70000.0	Less than bachelor's
200000.0	PhD
65000.0	Master's
83000.0	Bachelor's
115000.0	Less than bachelor's
77000.0	Bachelor's
80000.0	PhD
110000.0	Bachelor's
72000.0	Less than bachelor's
150000.0	Less than bachelor's
150000.0	Bachelor's
52000.0	Less than bachelor's
105000.0	Less than bachelor's
150000.0	Less than bachelor's
48000.0	Bachelor's
205000.0	Less than bachelor's
150000.0	Bachelor's
61000.0	Bachelor's
153000.0	Bachelor's
97000.0	Master's
120000.0	Bachelor's
180000.0	Master's
131200.0	Bachelor's
138094.0	Master's
88000.0	Bachelor's
75000.0	Bachelor's
80000.0	Bachelor's
77000.0	Bachelor's
100000.0	Bachelor's
140000.0	Bachelor's
160000.0	Less than bachelor's
65000.0	Bachelor's
124000.0	Bachelor's
70000.0	Bachelor's
150000.0	Less than bachelor's
78000.0	Bachelor's
82000.0	Bachelor's
70000.0	Bachelor's
70000.0	Less than bachelor's
190000.0	Master's
140000.0	Master's
120000.0	Bachelor's
110000.0	Bachelor's
450000.0	Master's
35000.0	Bachelor's
300000.0	Master's
130000.0	Bachelor's
114000.0	Bachelor's
79000.0	Bachelor's
130000.0	PhD
68000.0	Bachelor's
117000.0	Bachelor's
58000.0	Less than bachelor's
72000.0	Bachelor's
300000.0	Master's
95000.0	Bachelor's
130000.0	Bachelor's
140000.0	Bachelor's
170000.0	Bachelor's
135000.0	PhD
115000.0	Bachelor's
63500.0	Bachelor's
145000.0	Bachelor's
79000.0	Bachelor's
74500.0	Bachelor's
160000.0	Bachelor's
180000.0	Less than bachelor's
100000.0	Bachelor's
131000.0	PhD
120000.0	Master's
55000.0	PhD
75500.0	Bachelor's
70000.0	Master's
140000.0	PhD
85000.0	Bachelor's
102000.0	Bachelor's
142000.0	Less than bachelor's
120000.0	Bachelor's
75000.0	Bachelor's
70000.0	Bachelor's
157500.0	Bachelor's
135000.0	Less than bachelor's
90000.0	Bachelor's
50000.0	Master's
35000.0	Bachelor's
160000.0	Bachelor's
46000.0	Bachelor's
92000.0	Bachelor's
150000.0	Bachelor's
125000.0	Master's
139000.0	Master's
42500.0	Less than bachelor's
120000.0	Bachelor's
120000.0	Bachelor's
115500.0	Bachelor's
105000.0	Bachelor's
50000.0	Bachelor's
78000.0	Master's
51000.0	Bachelor's
310000.0	Master's
75000.0	Bachelor's
120000.0	Bachelor's
83000.0	Bachelor's
100000.0	Bachelor's
105000.0	Bachelor's
96000.0	Bachelor's
248000.0	Less than bachelor's
62500.0	Less than bachelor's
70000.0	Bachelor's
92000.0	Less than bachelor's
67000.0	Less than bachelor's
125000.0	Less than bachelor's
64000.0	Bachelor's
110000.0	Bachelor's
144960.0	Less than bachelor's
65000.0	Less than bachelor's
200000.0	Less than bachelor's
120000.0	Bachelor's
80000.0	Bachelor's
63000.0	Bachelor's
135000.0	Bachelor's
140000.0	Bachelor's
105000.0	Master's
85000.0	Master's
135000.0	Master's
95000.0	Bachelor's
75000.0	Bachelor's
130000.0	Master's
128000.0	Bachelor's
46000.0	Bachelor's
140000.0	Bachelor's
95000.0	Less than bachelor's
110000.0	Less than bachelor's
110000.0	Bachelor's
80000.0	Less than bachelor's
370000.0	Master's
127500.0	Bachelor's
115000.0	Master's
95000.0	Bachelor's
106000.0	Bachelor's
80000.0	Less than bachelor's
217521.0	Bachelor's
172000.0	Master's
100000.0	Bachelor's
86000.0	Bachelor's
156200.0	Bachelor's
85000.0	Bachelor's
90000.0	Bachelor's
105000.0	Bachelor's
110000.0	Less than bachelor's
80000.0	Bachelor's
70000.0	Bachelor's
60000.0	Bachelor's
100000.0	Less than bachelor's
72000.0	Bachelor's
83000.0	Bachelor's
118000.0	Bachelor's
93000.0	Bachelor's
120000.0	PhD
69000.0	Bachelor's
130000.0	Bachelor's
155000.0	Bachelor's
86000.0	Less than bachelor's
135000.0	Bachelor's
90000.0	Less than bachelor's
57500.0	Master's
60000.0	Less than bachelor's
100000.0	Less than bachelor's
47300.0	Less than bachelor's
130000.0	PhD
45000.0	Master's
66250.0	Master's
60000.0	Master's
147000.0	Master's
146000.0	Bachelor's
65000.0	Master's
123000.0	Master's
140000.0	Bachelor's
96000.0	Master's
90000.0	Master's
145000.0	Bachelor's
50400.0	Bachelor's
110000.0	Bachelor's
205000.0	Bachelor's
123000.0	Master's
116150.0	Bachelor's
65000.0	Bachelor's
220000.0	Master's
85000.0	Master's
88000.0	Bachelor's
95000.0	Bachelor's
200000.0	Bachelor's
78000.0	Bachelor's
106000.0	Bachelor's
87500.0	Bachelor's
155000.0	Bachelor's
115000.0	Bachelor's
133000.0	Bachelor's
90000.0	Bachelor's
95000.0	Master's
90000.0	Less than bachelor's
45000.0	Bachelor's
48500.0	Bachelor's
189000.0	Bachelor's
48000.0	Bachelor's
106000.0	Bachelor's
150000.0	Master's
55000.0	Less than bachelor's
130000.0	Bachelor's
165000.0	Less than bachelor's
70000.0	Bachelor's
85000.0	Bachelor's
100000.0	Less than bachelor's
130000.0	Less than bachelor's
33000.0	Master's
85000.0	Less than bachelor's
140000.0	Bachelor's
50000.0	PhD
110000.0	Bachelor's
95000.0	Less than bachelor's
212000.0	Bachelor's
136500.0	Bachelor's
73500.0	Less than bachelor's
120000.0	Master's
150000.0	Less than bachelor's
120000.0	Bachelor's
140000.0	Bachelor's
125000.0	Master's
50000.0	Bachelor's
97000.0	Less than bachelor's
85000.0	Bachelor's
170000.0	Bachelor's
155000.0	Less than bachelor's
88500.0	Bachelor's
50000.0	Bachelor's
110000.0	Master's
100000.0	Master's
77000.0	Bachelor's
100000.0	Bachelor's
135000.0	Master's
131000.0	Bachelor's
150000.0	Bachelor's
105000.0	Bachelor's
70000.0	Less than bachelor's
125000.0	Master's
52000.0	Bachelor's
80000.0	Less than bachelor's
125000.0	Bachelor's
126000.0	Less than bachelor's
160000.0	Bachelor's
65000.0	Less than bachelor's
190000.0	PhD
115500.0	Bachelor's
85000.0	Bachelor's
52000.0	Bachelor's
175000.0	Bachelor's
144500.0	Bachelor's
82500.0	Bachelor's
115000.0	Less than bachelor's
160000.0	Master's
120000.0	Bachelor's
51000.0	Bachelor's
120000.0	Bachelor's
180000.0	Bachelor's
135000.0	Bachelor's
120000.0	Bachelor's
275000.0	Master's
98000.0	Bachelor's
112500.0	Bachelor's
220000.0	Bachelor's
60000.0	Less than bachelor's
70000.0	Bachelor's
200000.0	Bachelor's
87000.0	Bachelor's
135000.0	Less than bachelor's
60000.0	Less than bachelor's
116000.0	Master's
303000.0	Master's
55000.0	Bachelor's
69000.0	Bachelor's
103000.0	Less than bachelor's
155000.0	Master's
61079.0	Master's
85000.0	Master's
106000.0	Bachelor's
80000.0	Bachelor's
65500.0	Less than bachelor's
180000.0	Bachelor's
63609.0	Bachelor's
96000.0	Bachelor's
250000.0	PhD
72000.0	Bachelor's
135000.0	Bachelor's
132000.0	Master's
130000.0	Bachelor's
131100.0	Master's
134000.0	Bachelor's
97000.0	Bachelor's
110000.0	Bachelor's
110000.0	Bachelor's
135000.0	Bachelor's
55000.0	Bachelor's
72000.0	Master's
140000.0	Bachelor's
115000.0	Bachelor's
54080.0	Master's
288000.0	Bachelor's
32000.0	Master's
90000.0	Master's
50000.0	Less than bachelor's
62400.0	Less than bachelor's
64000.0	Bachelor's
70000.0	Master's
70000.0	Bachelor's
68000.0	Bachelor's
100000.0	Bachelor's
135000.0	Bachelor's
57000.0	Master's
72000.0	Bachelor's
70000.0	Master's
89000.0	Bachelor's
200000.0	Bachelor's
120000.0	Bachelor's
59000.0	Less than bachelor's
80000.0	Master's
145500.0	Master's
200000.0	Bachelor's
85000.0	Bachelor's
210000.0	Bachelor's
96000.0	Bachelor's
470000.0	Bachelor's
90000.0	Bachelor's
109000.0	Bachelor's
102000.0	Bachelor's
128000.0	Bachelor's
65000.0	Bachelor's
100000.0	Less than bachelor's
72000.0	Less than bachelor's
384000.0	Master's
200000.0	Master's
88000.0	Professional
118000.0	Master's
57000.0	Bachelor's
305000.0	Master's
135000.0	Bachelor's
83200.0	Bachelor's
185000.0	Bachelor's
85000.0	Less than bachelor's
200000.0	Less than bachelor's
125000.0	Bachelor's
95000.0	Bachelor's
80000.0	Bachelor's
70000.0	Bachelor's
181708.0	Bachelor's
105000.0	Bachelor's
76000.0	Less than bachelor's
122000.0	Less than bachelor's
68500.0	Bachelor's
182769.0	Master's
180000.0	Bachelor's
200000.0	Bachelor's
110000.0	Less than bachelor's
80000.0	Bachelor's
61104.0	Less than bachelor's
80000.0	Less than bachelor's
210000.0	Master's
39700.0	Less than bachelor's
40000.0	Bachelor's
95000.0	Bachelor's
120000.0	Bachelor's
115000.0	Bachelor's
379168.0	Bachelor's
240000.0	Master's
95000.0	Bachelor's
135000.0	Bachelor's
78000.0	Bachelor's
140000.0	Bachelor's
160000.0	PhD
124000.0	Bachelor's
96000.0	Bachelor's
195500.0	Bachelor's
150000.0	Master's
198000.0	Bachelor's
52000.0	Bachelor's
130000.0	Bachelor's
104000.0	Less than bachelor's
72500.0	Less than bachelor's
210000.0	Bachelor's
105000.0	PhD
95000.0	Bachelor's
130000.0	Bachelor's
120000.0	Bachelor's
85000.0	Bachelor's
80000.0	Bachelor's
100000.0	Bachelor's
96500.0	Less than bachelor's
77000.0	Less than bachelor's
80000.0	Bachelor's
60000.0	PhD
195000.0	Bachelor's
60000.0	Less than bachelor's
54000.0	Bachelor's
50000.0	Master's
121000.0	Bachelor's
110000.0	Bachelor's
140000.0	Bachelor's
165000.0	Bachelor's
125000.0	Bachelor's
80000.0	Less than bachelor's
37000.0	Bachelor's
120000.0	PhD
115000.0	Bachelor's
120000.0	Bachelor's
205000.0	Bachelor's
160000.0	Bachelor's
40000.0	Bachelor's
140000.0	Master's
100000.0	Less than bachelor's
165000.0	Master's
90000.0	Bachelor's
97000.0	Bachelor's
180000.0	Bachelor's
75000.0	Master's
65000.0	Bachelor's
60000.0	Less than bachelor's
105000.0	Bachelor's
145000.0	Master's
130000.0	Bachelor's
90000.0	Less than bachelor's
73000.0	Bachelor's
93000.0	Bachelor's
130000.0	Bachelor's
130000.0	Bachelor's
126000.0	Bachelor's
115000.0	Bachelor's
180000.0	Master's
155000.0	Bachelor's
67000.0	Bachelor's
110000.0	Less than bachelor's
140000.0	Less than bachelor's
195000.0	Bachelor's
90000.0	Less than bachelor's
115000.0	Bachelor's
72500.0	Bachelor's
90000.0	Master's
79000.0	Bachelor's
75000.0	Less than bachelor's
72000.0	Bachelor's
90000.0	Bachelor's
97000.0	Bachelor's
129000.0	Bachelor's
87550.0	Less than bachelor's
90000.0	Bachelor's
200000.0	Bachelor's
69000.0	Less than bachelor's
115000.0	Bachelor's
80000.0	Bachelor's
64000.0	Bachelor's
350000.0	Bachelor's
98000.0	Bachelor's
70000.0	Less than bachelor's
99806.0	Master's
60000.0	Bachelor's
48000.0	Bachelor's
80000.0	Bachelor's
48000.0	Bachelor's
72000.0	Bachelor's
105000.0	Bachelor's
187000.0	PhD
65000.0	Less than bachelor's
122000.0	Less than bachelor's
65000.0	Less than bachelor's
140000.0	Bachelor's
56000.0	Less than bachelor's
74000.0	Bachelor's
120000.0	Bachelor's
67000.0	Bachelor's
31201.0	Less than bachelor's
74000.0	Bachelor's
74000.0	Bachelor's
145000.0	Bachelor's
40000.0	Less than bachelor's
184000.0	Bachelor's
118000.0	Bachelor's
120000.0	Bachelor's
140000.0	Less than bachelor's
136000.0	Bachelor's
32500.0	Bachelor's
160000.0	Bachelor's
104000.0	Bachelor's
95000.0	Less than bachelor's
112000.0	Bachelor's
350000.0	Bachelor's
40000.0	Bachelor's
136000.0	Less than bachelor's
120000.0	Bachelor's
87000.0	Bachelor's
73000.0	Master's
58000.0	Less than bachelor's
113000.0	Master's
92000.0	Bachelor's
87000.0	Less than bachelor's
131000.0	Less than bachelor's
90000.0	Bachelor's
140000.0	PhD
120522.0	Master's
112000.0	Less than bachelor's
78412.0	Bachelor's
160000.0	Less than bachelor's
71000.0	Bachelor's
80000.0	Bachelor's
350000.0	PhD
145000.0	Bachelor's
130000.0	PhD
75000.0	Bachelor's
200000.0	Bachelor's
113000.0	Bachelor's
80000.0	PhD
136000.0	Bachelor's
107000.0	Bachelor's
125000.0	Less than bachelor's
105000.0	Bachelor's
140500.0	Bachelor's
78000.0	Bachelor's
148000.0	Master's
110000.0	Less than bachelor's
93000.0	Bachelor's
108000.0	Bachelor's
90000.0	Bachelor's
130000.0	Less than bachelor's
175000.0	Bachelor's
73000.0	Bachelor's
75000.0	PhD
85000.0	Bachelor's
157000.0	Master's
127500.0	Bachelor's
100000.0	Less than bachelor's
147000.0	Less than bachelor's
140000.0	Bachelor's
63000.0	Bachelor's
120000.0	Bachelor's
185000.0	Master's
110000.0	Bachelor's
115500.0	Master's
98000.0	Bachelor's
65000.0	Bachelor's
101200.0	Bachelor's
135000.0	Bachelor's
57800.0	Less than bachelor's
98500.0	Less than bachelor's
190000.0	Master's
160250.0	Master's
115000.0	Less than bachelor's
75000.0	Master's
100000.0	Bachelor's
220000.0	Bachelor's
160000.0	Bachelor's
140000.0	Bachelor's
81000.0	Bachelor's
85000.0	Bachelor's
110000.0	Master's
230000.0	Bachelor's
94500.0	Bachelor's
135000.0	Less than bachelor's
120000.0	Bachelor's
60000.0	Less than bachelor's
65000.0	Bachelor's
220000.0	Bachelor's
103000.0	Bachelor's
140000.0	Master's
80000.0	Bachelor's
89000.0	Master's
90000.0	Bachelor's
54000.0	Bachelor's
75000.0	Bachelor's
55000.0	Bachelor's
105000.0	Master's
140000.0	Master's
120000.0	Bachelor's
110000.0	Bachelor's
72000.0	Bachelor's
54000.0	Less than bachelor's
121000.0	PhD
120000.0	Less than bachelor's
115000.0	Bachelor's
150000.0	Less than bachelor's
64500.0	Bachelor's
98000.0	Master's
147000.0	Less than bachelor's
130000.0	Bachelor's
133200.0	Bachelor's
165000.0	Bachelor's
140000.0	Bachelor's
124000.0	Bachelor's
57000.0	Less than bachelor's
83000.0	Bachelor's
165000.0	Bachelor's
56000.0	Less than bachelor's
150000.0	Bachelor's
160000.0	Master's
170000.0	Bachelor's
130000.0	Less than bachelor's
94557.0	Master's
155000.0	Less than bachelor's
60000.0	Bachelor's
51000.0	Bachelor's
104000.0	Less than bachelor's
200000.0	Master's
165000.0	Master's
165000.0	Bachelor's
88000.0	Bachelor's
120000.0	Bachelor's
100000.0	Less than bachelor's
97000.0	Bachelor's
125000.0	Less than bachelor's
90000.0	Master's
110000.0	Bachelor's
50000.0	Less than bachelor's
91000.0	Bachelor's
152000.0	Master's
70500.0	Bachelor's
135000.0	Master's
75000.0	Bachelor's
142000.0	Bachelor's
97750.0	Bachelor's
150000.0	Less than bachelor's
110000.0	Bachelor's
100000.0	Bachelor's
103000.0	Bachelor's
55000.0	Less than bachelor's
104000.0	Bachelor's
105000.0	Bachelor's
120000.0	Bachelor's
250000.0	Bachelor's
100000.0	Bachelor's
118000.0	Master's
145000.0	PhD
75000.0	Bachelor's
150000.0	Bachelor's
92000.0	Bachelor's
108000.0	Bachelor's
74000.0	Bachelor's
123050.0	Bachelor's
150000.0	Master's
171500.0	Master's
60000.0	Bachelor's
71000.0	Bachelor's
80000.0	Master's
130000.0	Less than bachelor's
220000.0	Master's
60000.0	Master's
120000.0	Less than bachelor's
80000.0	Bachelor's
85000.0	Master's
110000.0	Bachelor's
160000.0	Bachelor's
150000.0	Master's
125000.0	Less than bachelor's
105000.0	Bachelor's
120000.0	Master's
170000.0	Bachelor's
75000.0	Bachelor's
210000.0	Bachelor's
244000.0	PhD
145000.0	Bachelor's
53000.0	Bachelor's
85000.0	Bachelor's
103000.0	Less than bachelor's
85000.0	Bachelor's
400000.0	Bachelor's
209000.0	Bachelor's
72000.0	Bachelor's
148000.0	Bachelor's
130000.0	Master's
81000.0	Bachelor's
380000.0	Master's
76000.0	Bachelor's
85000.0	Bachelor's
91000.0	PhD
60000.0	Bachelor's
108000.0	Bachelor's
78000.0	Bachelor's
79000.0	Master's
49000.0	Bachelor's
42300.0	Bachelor's
70000.0	Bachelor's
83000.0	Bachelor's
115000.0	Less than bachelor's
110000.0	Bachelor's
175000.0	Bachelor's
75000.0	Master's
77500.0	Less than bachelor's
120000.0	Master's
145000.0	Bachelor's
75000.0	Bachelor's
140000.0	Bachelor's
105000.0	Master's
180000.0	Bachelor's
70000.0	Bachelor's
125000.0	Less than bachelor's
75000.0	Bachelor's
121000.0	Bachelor's
56000.0	Bachelor's
95000.0	Bachelor's
160000.0	Bachelor's
150000.0	Less than bachelor's
80000.0	Less than bachelor's
58000.0	Less than bachelor's
340000.0	Master's
180000.0	Master's
125000.0	Master's
48000.0	Less than bachelor's
40000.0	Less than bachelor's
200000.0	Master's
110000.0	Professional
94500.0	Bachelor's
95000.0	PhD
70500.0	Bachelor's
145000.0	Bachelor's
76000.0	Bachelor's
125000.0	Master's
128000.0	Less than bachelor's
210000.0	Bachelor's
145000.0	Bachelor's
187000.0	Less than bachelor's
83000.0	Bachelor's
67500.0	Bachelor's
86000.0	Bachelor's
127000.0	Bachelor's
97000.0	Bachelor's
154000.0	Master's
135000.0	Master's
68000.0	Bachelor's
105000.0	Bachelor's
215000.0	Master's
65000.0	Bachelor's
125000.0	Less than bachelor's
125000.0	Bachelor's
97759.0	Bachelor's
60000.0	Bachelor's
95000.0	Master's
73000.0	Bachelor's
50000.0	Bachelor's
120000.0	Master's
97000.0	Master's
155000.0	Bachelor's
125000.0	Less than bachelor's
95000.0	Master's
95000.0	Less than bachelor's
104000.0	Bachelor's
130000.0	Less than bachelor's
105000.0	Bachelor's
97000.0	Bachelor's
85000.0	Less than bachelor's
55000.0	Bachelor's
83000.0	Bachelor's
84000.0	Bachelor's
45000.0	Bachelor's
110000.0	Master's
60000.0	Bachelor's
150000.0	Bachelor's
115000.0	Bachelor's
180000.0	Bachelor's
200000.0	Master's
180000.0	Bachelor's
115000.0	Bachelor's
92900.0	Bachelor's
135000.0	Less than bachelor's
145000.0	Bachelor's
115000.0	Bachelor's
48932.0	Bachelor's
90000.0	Less than bachelor's
69000.0	Master's
145000.0	Bachelor's
100000.0	Bachelor's
108000.0	PhD
52000.0	Bachelor's
92000.0	Less than bachelor's
160000.0	Less than bachelor's
120000.0	Less than bachelor's
157000.0	Bachelor's
60000.0	Less than bachelor's
85000.0	Bachelor's
140000.0	Bachelor's
180000.0	Bachelor's
120000.0	Bachelor's
95000.0	Bachelor's
102000.0	Less than bachelor's
140000.0	Less than bachelor's
165000.0	Bachelor's
150000.0	Bachelor's
116000.0	Bachelor's
130000.0	Bachelor's
130000.0	Bachelor's
110000.0	Master's
80000.0	Bachelor's
96025.0	Bachelor's
180000.0	Bachelor's
150000.0	Bachelor's
1200000.0	Master's
187000.0	Bachelor's
65000.0	Bachelor's
185000.0	Master's
137000.0	Bachelor's
188000.0	Master's
99000.0	Master's
350000.0	Master's
120000.0	Master's
70000.0	Bachelor's
130000.0	Master's
115000.0	Bachelor's
95000.0	Bachelor's
150000.0	Master's
64500.0	Bachelor's
260000.0	Less than bachelor's
105317.0	Bachelor's
80000.0	Bachelor's
50000.0	Bachelor's
60000.0	Less than bachelor's
139000.0	Bachelor's
120000.0	Less than bachelor's
87500.0	Less than bachelor's
60000.0	Bachelor's
88000.0	Bachelor's
120000.0	Bachelor's
250000.0	Bachelor's
111000.0	Bachelor's
150000.0	Bachelor's
60000.0	Bachelor's
85000.0	Bachelor's
80000.0	Less than bachelor's
100000.0	Bachelor's
225000.0	Master's
90000.0	Bachelor's
110000.0	Master's
150000.0	Master's
105000.0	Professional
185000.0	Less than bachelor's
125000.0	Master's
110000.0	Bachelor's
130000.0	Bachelor's
100000.0	Master's
70000.0	Bachelor's
140000.0	Bachelor's
84000.0	Less than bachelor's
68000.0	Bachelor's
145000.0	Master's
132500.0	Professional
82000.0	Bachelor's
160000.0	Bachelor's
105000.0	Bachelor's
180000.0	Master's
100000.0	PhD
99000.0	Bachelor's
130000.0	Bachelor's
140000.0	Master's
64000.0	Less than bachelor's
155000.0	Bachelor's
85000.0	Bachelor's
70000.0	Less than bachelor's
70000.0	Master's
113300.0	Master's
70000.0	Bachelor's
70200.0	Bachelor's
75000.0	Bachelor's
63000.0	Less than bachelor's
100000.0	Bachelor's
120000.0	Bachelor's
90000.0	Bachelor's
68000.0	Bachelor's
98000.0	Master's
190000.0	Master's
170000.0	PhD
91000.0	Less than bachelor's
135000.0	Bachelor's
100000.0	Less than bachelor's
100000.0	Bachelor's
113000.0	Bachelor's
155000.0	Bachelor's
48000.0	Bachelor's
88000.0	Bachelor's
50000.0	Less than bachelor's
125000.0	Bachelor's
62000.0	Less than bachelor's
95000.0	Bachelor's
70000.0	Bachelor's
100000.0	Bachelor's
140000.0	Bachelor's
141000.0	Less than bachelor's
162000.0	Bachelor's
130000.0	Less than bachelor's
140000.0	Bachelor's
50000.0	Master's
40000.0	Bachelor's
150000.0	Bachelor's
65000.0	Bachelor's
65000.0	Bachelor's
140000.0	Bachelor's
190000.0	Bachelor's
95000.0	Less than bachelor's
84000.0	Bachelor's
106000.0	Bachelor's
135000.0	Bachelor's
105000.0	Bachelor's
94500.0	Master's
80000.0	Bachelor's
117000.0	Bachelor's
41000.0	Less than bachelor's
143000.0	Bachelor's
73500.0	Bachelor's
163000.0	Master's
125000.0	Master's
69875.0	Bachelor's
140000.0	Bachelor's
115000.0	Bachelor's
150000.0	Bachelor's
400000.0	Bachelor's
112000.0	Bachelor's
75000.0	Less than bachelor's
75000.0	Bachelor's
95000.0	Less than bachelor's
85000.0	Master's
155000.0	Bachelor's
140000.0	Bachelor's
120000.0	Less than bachelor's
72000.0	Bachelor's
114500.0	Bachelor's
120000.0	Bachelor's
85000.0	Bachelor's
55000.0	Less than bachelor's
95000.0	Master's
120000.0	Less than bachelor's
130000.0	Bachelor's
55000.0	Bachelor's
70000.0	Bachelor's
68800.0	Bachelor's
85000.0	PhD
74250.0	Bachelor's
154000.0	Less than bachelor's
90000.0	Master's
200000.0	Master's
205000.0	Bachelor's
70000.0	Bachelor's
99000.0	Less than bachelor's
100000.0	Bachelor's
74000.0	Bachelor's
75000.0	Bachelor's
85000.0	Bachelor's
66000.0	Master's
145000.0	Bachelor's
120000.0	Master's
65000.0	Bachelor's
95000.0	Less than bachelor's
62100.0	Bachelor's
135000.0	Bachelor's
82000.0	Less than bachelor's
175000.0	Master's
154950.0	Bachelor's
80000.0	Less than bachelor's
125000.0	Bachelor's
110000.0	Master's
70000.0	Bachelor's
90000.0	Bachelor's
74000.0	Bachelor's
250000.0	Bachelor's
78000.0	Master's
94000.0	PhD
80000.0	Bachelor's
155000.0	Bachelor's
135000.0	Bachelor's
72000.0	Bachelor's
151875.0	Bachelor's
90000.0	Bachelor's
140000.0	Bachelor's
192128.0	Master's
92000.0	Bachelor's
75000.0	Bachelor's
103000.0	PhD
75000.0	Less than bachelor's
120000.0	Less than bachelor's
164000.0	Less than bachelor's
145000.0	Bachelor's
65000.0	Master's
172000.0	Bachelor's
75000.0	Bachelor's
52000.0	Bachelor's
70000.0	Master's
104000.0	Less than bachelor's
140000.0	Bachelor's
115000.0	Bachelor's
115000.0	Bachelor's
150000.0	Less than bachelor's
180000.0	Bachelor's
120000.0	Master's
80000.0	Bachelor's
400000.0	Master's
110000.0	Bachelor's
269000.0	Bachelor's
125000.0	Master's
200000.0	Bachelor's
130000.0	Bachelor's
165000.0	Bachelor's
45000.0	Bachelor's
61000.0	Bachelor's
300000.0	Master's
100000.0	Less than bachelor's
121000.0	Bachelor's
106509.0	Bachelor's
100000.0	PhD
123800.0	Less than bachelor's
135000.0	Bachelor's
145000.0	Bachelor's
100000.0	Bachelor's
120000.0	Less than bachelor's
150000.0	PhD
115000.0	Master's
35000.0	Less than bachelor's
55000.0	Bachelor's
120000.0	Bachelor's
135000.0	Bachelor's
41000.0	Bachelor's
300000.0	Less than bachelor's
110000.0	Bachelor's
135000.0	Bachelor's
130000.0	Bachelor's
87500.0	Bachelor's
75000.0	Bachelor's
102000.0	Bachelor's
135000.0	Master's
74750.0	Bachelor's
218000.0	Bachelor's
150000.0	PhD
150000.0	Master's
75000.0	Bachelor's
40000.0	Less than bachelor's
110000.0	Bachelor's
100000.0	Bachelor's
106000.0	Bachelor's
115000.0	Bachelor's
190000.0	Master's
275000.0	Bachelor's
82000.0	Bachelor's
160000.0	Bachelor's
72400.0	Bachelor's
230000.0	Bachelor's
91390.0	Bachelor's
264000.0	Bachelor's
70000.0	Bachelor's
90000.0	Bachelor's
180000.0	Bachelor's
140000.0	Bachelor's
163219.0	Bachelor's
115000.0	Bachelor's
210000.0	Bachelor's
110000.0	Bachelor's
72250.0	Bachelor's
41600.0	Less than bachelor's
43000.0	Less than bachelor's
72000.0	Professional
